id,first_name,last_name,dob,email,phone,city,state,standing,major
A00042932,Henryetta,Pulbrook,11/13/1998,hpulbrookk4@university.edu,615-129-4100,Nashville,TN,SO,ALHE
A00279870,Rowen,Zollner,06/03/1996,rzollnerk5@university.edu,860-661-9926,West Hartford,CT,JR,DANC
A00215491,Perry,Ferrone,10/14/1999,pferronek6@university.edu,901-149-5081,Memphis,TN,SR,PM
A00345433,Ingram,Logsdail,08/31/1996,ilogsdailk7@university.edu,202-376-3264,Washington,DC,FR,MDT
A00963479,Laney,Kingsbury,03/26/2002,lkingsburyk8@university.edu,512-467-4507,Austin,TX,FR,PSYC
A00880417,Philippe,Rotherforth,04/22/2000,protherforthk9@university.edu,812-522-8764,Bloomington,IN,FR,MCOM
A00182819,Emory,De Giovanni,05/29/1998,edegiovannika@university.edu,603-194-8940,Manchester,NH,FR,GERM
A00459976,Doro,Kinchington,07/11/1995,dkinchingtonkb@university.edu,717-685-2286,Harrisburg,PA,SR,CEE
A00290742,Linet,Feldon,07/17/1997,lfeldonkc@university.edu,213-312-6007,Los Angeles,CA,JR,RELI
A00330063,Freemon,Cullrford,06/20/1996,fcullrfordkd@university.edu,912-355-4321,Macon,GA,JR,GRAD
A00900698,Garnet,Daulby,03/15/1995,gdaulbyke@university.edu,707-206-9784,Santa Rosa,CA,SR,COM
A00925527,Pia,Pauly,05/10/1999,ppaulykf@university.edu,518-909-3646,Albany,NY,GR,GERM
A00406193,Desmond,Matteini,02/15/1998,dmatteinikg@university.edu,704-438-9712,Charlotte,NC,SR,PMGT
A00471823,Alysa,Matousek,01/01/2002,amatousekkh@university.edu,407-238-8899,Orlando,FL,GR,HSCI
A00561064,Tudor,Curd,10/26/1998,tcurdki@university.edu,832-501-5361,Houston,TX,SO,CUAI
A00163101,Alfredo,Chaimson,07/25/1995,achaimsonkj@university.edu,330-515-5171,Akron,OH,JR,EXCH
A00119699,Tabbitha,Greep,11/01/1999,tgreepkk@university.edu,970-857-5188,Grand Junction,CO,SO,HSC
A00443205,Floyd,Purkins,05/03/1998,fpurkinskl@university.edu,304-109-0385,Charleston,WV,FR,PHAR
A00425033,Manda,Stavers,09/06/1995,mstaverskm@university.edu,330-996-7136,Akron,OH,SR,ANTH
A00399923,Ginny,Scourfield,07/09/1997,gscourfieldkn@university.edu,215-532-3485,Philadelphia,PA,FR,EDUC
A00535158,Matt,Forrington,04/24/1996,mforringtonko@university.edu,202-609-9403,Washington,DC,JR,RELI
A00989908,Mayne,Flamank,11/15/2002,mflamankkp@university.edu,305-729-3555,Miami,FL,GR,SOC
A00006654,Elset,Burthom,04/24/2001,eburthomkq@university.edu,816-959-0449,Kansas City,MO,SR,ME
A00683126,Atalanta,Baynes,06/26/1997,abayneskr@university.edu,213-623-4616,Van Nuys,CA,JR,PUBR
A00588251,Ruby,Spensly,04/05/1997,rspenslyks@university.edu,757-772-5497,Norfolk,VA,SO,MEDA
A00156717,Gwendolyn,Edson,12/14/1996,gedsonkt@university.edu,646-789-2366,New York City,NY,JR,SOWK
A00906336,Lexie,Dow,03/31/1996,ldowku@university.edu,202-292-3631,Washington,DC,JR,PUBR
A00562586,Mason,Andrini,01/02/1995,mandrinikv@university.edu,303-530-1858,Denver,CO,GR,ET
A00233622,Othelia,Redborn,12/03/1998,oredbornkw@university.edu,213-192-9785,Los Angeles,CA,FR,ASTL
A00497025,Red,Imrie,06/06/2001,rimriekx@university.edu,757-239-7401,Virginia Beach,VA,JR,CDIS
A00393674,Tomlin,Chaucer,01/31/1996,tchaucerky@university.edu,617-395-1090,Boston,MA,FR,STAT
A00585965,Kathie,Ateggart,11/16/1995,kateggartkz@university.edu,918-972-8250,Tulsa,OK,SO,GRAD
A00070392,Nye,Kenneway,09/04/2001,nkennewayl0@university.edu,415-871-2902,San Francisco,CA,SO,LATN
A00036517,Loria,Brodeau,01/03/1995,lbrodeaul1@university.edu,818-957-7259,Northridge,CA,JR,BIOM
A00547596,Cammie,Hunnybun,10/27/1998,chunnybunl2@university.edu,816-721-0399,Kansas City,MO,SR,AVST
A00089180,Lillis,Sweett,09/11/1996,lsweettl3@university.edu,214-829-3730,Garland,TX,JR,SOCI
A00497281,Norene,Franzke,10/15/2000,nfranzkel4@university.edu,904-248-5358,Saint Augustine,FL,JR,COMM
A00118233,Reamonn,Kytley,06/01/1995,rkytleyl5@university.edu,585-243-0311,Rochester,NY,SR,JAPN
A00638030,Kristoforo,Asaaf,01/11/1996,kasaafl6@university.edu,916-827-5478,Sacramento,CA,GR,POLI
A00522173,Vince,Caherny,08/21/2002,vcahernyl7@university.edu,909-970-3591,Riverside,CA,FR,PHIL
A00932315,Corinna,Skermer,03/19/1998,cskermerl8@university.edu,936-481-1442,Beaumont,TX,SO,COBH
A00687706,Joelie,Brawley,09/17/1997,jbrawleyl9@university.edu,225-616-7009,Baton Rouge,LA,SR,RADT
A00610965,Bonnibelle,Tunkin,03/31/1998,btunkinla@university.edu,952-409-1212,Young America,MN,SO,COMP
A00203671,Early,Denver,07/19/1998,edenverlb@university.edu,936-689-2216,Beaumont,TX,SO,HSCI
A00923812,Valery,Whatford,12/17/1996,vwhatfordlc@university.edu,253-809-6310,Lakewood,WA,GR,PSYC
A00857120,Caleb,Nalder,02/07/1996,cnalderld@university.edu,518-677-5485,Albany,NY,FR,MKTG
A00708627,Devlin,Girkin,02/14/1995,dgirkinle@university.edu,404-444-0806,Lawrenceville,GA,SR,HETH
A00521779,Olenolin,Drinkhill,07/12/2001,odrinkhilllf@university.edu,409-218-3702,Beaumont,TX,SO,SWRK
A00497402,Stewart,Davidavidovics,10/31/2002,sdavidavidovicslg@university.edu,973-797-9103,Paterson,NJ,SO,UNIV
A00520233,Maighdiln,Signori,08/07/1996,msignorilh@university.edu,313-188-7712,Detroit,MI,GR,ME
A00027900,Emelina,Van Son,08/24/2002,evansonli@university.edu,561-355-6398,Boynton Beach,FL,SR,NTFD
A00835988,Kale,Aguilar,05/02/2001,kaguilarlj@university.edu,916-607-8129,Sacramento,CA,SR,CJCR
A00471898,Brenda,Antoni,04/10/1997,bantonilk@university.edu,413-982-0346,Springfield,MA,SO,LEAD
A00765878,Maritsa,Karolowski,12/04/1997,mkarolowskill@university.edu,312-585-5587,Chicago,IL,FR,PEXS
A00830048,Tuesday,Kippax,07/25/2000,tkippaxlm@university.edu,217-855-5790,Springfield,IL,SO,PADM
A00876230,Kattie,Mapowder,09/29/1997,kmapowderln@university.edu,515-752-7516,Des Moines,IA,GR,BIOL
A00419279,Stafford,Patis,01/14/1997,spatislo@university.edu,785-139-0940,Topeka,KS,GR,PEXS
A00782543,Jacquette,Rissen,09/08/2002,jrissenlp@university.edu,401-565-2795,Providence,RI,SO,AMBA
A00274586,Blake,Brice,06/26/2001,bbricelq@university.edu,502-590-4946,Louisville,KY,GR,AFAM
A00893924,Kelcey,Eke,10/12/1999,kekelr@university.edu,816-194-6353,Kansas City,KS,SO,RTVF
A00186027,Robers,Imlen,05/18/2001,rimlenls@university.edu,469-965-9898,Dallas,TX,GR,CJA
A00346941,Dagny,Crimin,05/01/2001,dcriminlt@university.edu,303-508-9062,Aurora,CO,JR,HDAL
A00702048,Madeleine,Urrey,12/18/2001,murreylu@university.edu,719-147-1908,Colorado Springs,CO,JR,ART
A00616862,Kipper,Heinsh,12/20/2001,kheinshlv@university.edu,915-165-7499,El Paso,TX,SO,THEA
A00961903,Devin,Curror,01/25/2002,dcurrorlw@university.edu,212-434-2465,New York City,NY,SR,JRSM
A00322028,Dierdre,Laval,12/12/1991,dlavallx@university.edu,785-250-0251,Topeka,KS,FR,JOUR
A00735203,Zola,Matsell,04/29/2001,zmatsellly@university.edu,206-730-5873,Tacoma,WA,FR,BUSN
A00669792,Breena,Garrit,04/29/1999,bgarritlz@university.edu,205-220-1396,Birmingham,AL,GR,ECE
A00714483,Hodge,Adamczyk,03/22/1995,hadamczykm0@university.edu,337-739-7036,Lake Charles,LA,GR,ENGR
A00396302,Pavla,Grishagin,02/12/1995,pgrishaginm1@university.edu,661-635-2142,Lancaster,CA,GR,SPED
A00939011,Kearney,Petrolli,10/18/2000,kpetrollim2@university.edu,915-973-9757,El Paso,TX,SO,DIGM
A00920283,Stearn,Baldacchi,02/05/1995,sbaldacchim3@university.edu,973-400-4775,Newark,NJ,SR,EPID
A00845488,Timmi,McNair,12/16/1998,tmcnairm4@university.edu,817-949-3324,Fort Worth,TX,SO,DANC
A00332192,Alida,Ibbs,11/03/2002,aibbsm5@university.edu,915-988-7688,El Paso,TX,FR,HUM
A00043607,Alair,Buzin,09/21/2002,abuzinm6@university.edu,256-433-1407,Huntsville,AL,SR,SCED
A00775137,Marsh,Radford,12/15/1997,mradfordm7@university.edu,415-171-2414,San Francisco,CA,GR,INTD
A00180732,Bren,Boustred,01/06/1997,bboustredm8@university.edu,202-550-6359,Washington,DC,FR,ANTH
A00053809,Bren,Joskowicz,05/18/2000,bjoskowiczm9@university.edu,816-147-1814,Kansas City,MO,SO,AMBA
A00264909,Merry,Farres,07/13/1999,mfarresma@university.edu,806-392-9142,Amarillo,TX,JR,ARTA
A00827659,Tove,Titchmarsh,01/09/2002,ttitchmarshmb@university.edu,952-845-4766,Young America,MN,GR,ENTC
A00806429,Lolly,Gewer,02/26/1996,lgewermc@university.edu,310-797-9373,Long Beach,CA,JR,AGRI
A00110607,Vale,Attawell,06/06/1996,vattawellmd@university.edu,727-282-5138,Clearwater,FL,SR,CUAI
A00952667,Murvyn,Camerello,03/03/1998,mcamerellome@university.edu,917-606-3887,Bronx,NY,SR,STAT
A00920414,Dorella,Arden,11/23/1998,dardenmf@university.edu,202-242-8991,Washington,DC,FR,FREN
A00003765,Brooke,Vigars,12/13/1996,bvigarsmg@university.edu,502-195-2420,Louisville,KY,FR,SRVL
A00253085,Riccardo,Gretton,04/27/2002,rgrettonmh@university.edu,850-376-3371,Tallahassee,FL,JR,BIOC
A00963009,Yuri,Stride,08/11/2000,ystridemi@university.edu,949-790-3852,Orange,CA,SR,PHED
A00874734,Alden,Fury,12/11/1995,afurymj@university.edu,305-730-0773,Miami,FL,FR,PTMA
A00769443,Derward,Coates,01/19/1997,dcoatesmk@university.edu,508-552-5507,New Bedford,MA,FR,GEOG
A00772672,Caterina,Guest,03/13/1995,cguestml@university.edu,970-718-3372,Greeley,CO,SO,CUAI
A00817720,Carling,Hourstan,03/30/2000,chourstanmm@university.edu,801-137-6479,Provo,UT,SR,EDAD
A00463518,Karlie,Wilder,04/16/2002,kwildermn@university.edu,317-955-0645,Indianapolis,IN,GR,UHON
A00652037,Dorene,Denzilow,08/10/2002,ddenzilowmo@university.edu,508-857-1541,Worcester,MA,GR,MGMT
A00804675,Dermot,Montgomery,06/27/1996,dmontgomery@university.edu,937-932-7863,Dayton,OH,FR,PRST
A00882945,Gustavo,Fragino,08/12/2002,gfraginomq@university.edu,423-591-6440,Johnson City,TN,JR,ME
A00062926,Jorey,Robken,03/19/2002,jrobkenmr@university.edu,407-202-9799,Orlando,FL,GR,SLS
A00699794,Maddie,Hamilton,10/28/2002,mhamiltonms@university.edu,608-925-1417,Madison,WI,SR,GREK
A00642656,Anna-diane,Dennitts,02/27/2001,adennittsmt@university.edu,386-689-7536,Daytona Beach,FL,SR,UHON
A00963878,Kai,Huffy,05/23/1998,khuffymu@university.edu,918-966-7640,Tulsa,OK,FR,CUAI
A00612333,Lizzy,Pischoff,06/25/2002,lpischoffmv@university.edu,408-468-3063,San Jose,CA,JR,SOC
A00719508,Dena,Tabour,04/24/2002,dtabourmw@university.edu,352-639-1393,Gainesville,FL,GR,ADMN
A00955946,Abram,O'Fergus,01/09/1998,aofergusmx@university.edu,405-430-4141,Oklahoma City,OK,FR,SOWK
A00519291,Rudolfo,Gland,07/11/1995,rglandmy@university.edu,574-895-0819,South Bend,IN,SO,GREK
A00571055,Baird,Rozenbaum,12/19/2001,brozenbaummz@university.edu,774-584-8526,Worcester,MA,SR,HIMT
A00605088,Winslow,Tzuker,04/01/1995,wtzukern0@university.edu,260-790-0772,Fort Wayne,IN,FR,CDIS
A00192587,Thorpe,Nesbeth,01/31/2001,tnesbethn1@university.edu,203-281-4134,Waterbury,CT,GR,UHON
A00706679,Celka,Bertelet,10/23/2001,cberteletn2@university.edu,202-904-7697,Washington,DC,FR,COL
A00429368,Halsey,McLagan,03/10/1995,hmclagann3@university.edu,240-837-2553,Silver Spring,MD,SO,JOUR
A00625559,Koren,Tryme,02/05/2002,ktrymen4@university.edu,336-461-4567,Greensboro,NC,GR,LATN
A00629562,Bil,Yonge,01/15/1996,byongen5@university.edu,757-138-3022,Virginia Beach,VA,SR,UHON
A00862863,Urban,Kilmurry,09/25/2002,ukilmurryn6@university.edu,586-329-8825,Warren,MI,JR,SPAN
A00401700,Fredrick,Valentino,04/14/1996,fvalentinon7@university.edu,702-874-1142,North Las Vegas,NV,SR,INTD
A00688785,Cindee,Laidel,06/22/2001,claideln8@university.edu,702-758-5533,Santa Barbara,CA,SR,GERM
A00454582,Bryan,Cattlow,05/15/2002,bcattlown9@university.edu,785-790-0170,Topeka,KS,SR,POLI
A00677677,Ailsun,Bloxholm,12/30/1996,abloxholmna@university.edu,760-422-0469,Carlsbad,CA,SR,HSRV
A00600298,Rachele,Gunter,04/02/2002,rgunternb@university.edu,314-136-3464,Saint Louis,MO,SR,HIST
A00302982,Demetre,Scandwright,02/20/1998,dscandwrightnc@university.edu,208-391-4334,Boise,ID,SR,HPSS
A00565265,Rheba,Dowdeswell,01/09/2002,rdowdeswellnd@university.edu,757-713-8704,Hampton,VA,FR,MEDA
A00390758,Del,Mattiacci,11/29/2000,dmattiaccine@university.edu,407-263-1319,Orlando,FL,GR,EDAD
A00662578,Kippy,Duro,07/08/1998,kduronf@university.edu,210-196-6373,San Antonio,TX,FR,READ
A00787714,Zerk,Bellringer,04/29/1997,zbellringerng@university.edu,315-936-5290,Syracuse,NY,SO,TEAE
A00602714,Liane,Redwin,06/08/2001,lredwinnh@university.edu,336-602-2220,Winston Salem,NC,FR,ARTA
A00297946,Maritsa,Coare,04/24/2001,mcoareni@university.edu,585-353-5914,Rochester,NY,SR,COM
A00133959,Dael,Ruter,08/02/2000,druternj@university.edu,302-811-9234,Wilmington,DE,JR,TEAS
A00337806,Craggy,Vigors,10/12/2001,cvigorsnk@university.edu,920-362-9108,Appleton,WI,SR,SW
A00406430,Linea,Habron,08/02/1996,lhabronnl@university.edu,253-884-5151,Olympia,WA,FR,JRSM
A00977553,Mycah,Eagleton,02/28/1998,meagletonnm@university.edu,646-516-3097,New York City,NY,FR,ACCT
A00865963,Kessiah,Vakhlov,07/14/1998,kvakhlovnn@university.edu,205-223-8465,Birmingham,AL,SR,MKTG
A00125933,Brandais,Van der Spohr,03/01/1998,bvanderspohrno@university.edu,859-753-6866,Lexington,KY,GR,ASTR
A00307314,Rodney,Holliar,06/26/1996,rholliarnp@university.edu,757-701-4996,Newport News,VA,JR,BUSN
A00254756,Lion,Glide,01/08/1996,lglidenq@university.edu,941-174-7894,Port Charlotte,FL,JR,AFAM
A00661071,Heall,Thing,10/09/1998,hthingnr@university.edu,405-772-4628,Oklahoma City,OK,FR,PBRL
A00949594,Ronald,Rainton,12/24/1997,rraintonns@university.edu,614-216-3811,Columbus,OH,JR,ARTA
A00834096,Tyrus,Skitral,06/26/2000,tskitralnt@university.edu,713-712-1513,Humble,TX,JR,MDT
A00627724,Darb,O' Mara,04/22/2002,domaranu@university.edu,520-927-4133,Tucson,AZ,GR,ENTC
A00706646,Mel,Mattsson,11/13/2000,mmattssonnv@university.edu,616-992-0544,Grand Rapids,MI,GR,LANG
A00779417,Reed,Manifield,05/04/2002,rmanifieldnw@university.edu,609-761-6680,Trenton,NJ,GR,DHYG
A00950772,Zerk,O'Lyhane,06/09/2000,zolyhanenx@university.edu,281-816-6768,Houston,TX,GR,AGRI
A00041576,Pegeen,Wyness,04/28/1998,pwynessny@university.edu,941-266-0917,Naples,FL,FR,AVST
A00834894,Tally,Trusse,12/25/1996,ttrussenz@university.edu,417-104-8314,Springfield,MO,FR,ADMN
A00542498,Sloan,Martinets,11/23/1999,smartinetso0@university.edu,502-245-4464,Migrate,KY,SR,ARTH
A00693244,Mel,Skatcher,03/02/2001,mskatchero1@university.edu,412-723-4933,Pittsburgh,PA,JR,ENVS
A00715478,Ganny,Berrey,11/22/1999,gberreyo2@university.edu,225-519-4953,Baton Rouge,LA,JR,MICR
A00026659,Vida,Vasiliev,08/12/2001,vvasilievo3@university.edu,501-192-6454,Little Rock,AR,JR,PSCI
A00398197,Tedi,Pluthero,11/13/1999,tplutheroo4@university.edu,702-319-8523,Las Vegas,NV,SR,FNCE
A00829585,Sari,Cammack,12/09/1997,scammacko5@university.edu,408-137-9581,San Jose,CA,SO,DHYG
A00017143,Marga,Richardon,11/01/2001,mrichardono6@university.edu,806-799-7886,Lubbock,TX,SO,WEBT
A00518156,Ursa,Menpes,03/24/2002,umenpeso7@university.edu,260-179-2561,Fort Wayne,IN,SR,PSCI
A00287701,Adelheid,Pease,05/29/1996,apeaseo8@university.edu,785-781-7484,Topeka,KS,JR,PHYT
A00929754,Zebulen,Hallaways,03/08/1999,zhallawayso9@university.edu,772-636-2771,Port Saint Lucie,FL,JR,PUBR
A00437932,Miller,Gomersal,05/12/1997,mgomersaloa@university.edu,770-256-1381,Marietta,GA,FR,CITC
A00743657,Claretta,Scolli,08/24/1998,cscolliob@university.edu,940-132-1095,Wichita Falls,TX,SR,CPSC
A00644670,Viola,Adger,12/30/2000,vadgeroc@university.edu,213-422-8208,Los Angeles,CA,SR,SOAA
A00894571,Flora,Currm,09/20/2000,fcurrmod@university.edu,315-522-8413,Utica,NY,JR,PEXS
A00086208,Loralie,Bonsul,11/08/2000,lbonsuloe@university.edu,915-104-9379,El Paso,TX,SR,HUMT
A00275987,Valeria,Scutchin,02/16/1998,vscutchinof@university.edu,937-658-7681,Dayton,OH,SO,MCOM
A00090231,Rockwell,Schnieder,04/17/2002,rschniederog@university.edu,571-411-5747,Arlington,VA,SR,CBAT
A00944199,Doralin,Geale,05/26/1999,dgealeoh@university.edu,206-123-2371,Tacoma,WA,GR,ENGR
A00396251,Joe,Cosson,10/25/1996,jcossonoi@university.edu,813-458-0076,Tampa,FL,JR,HSRV
A00898088,Hew,Lowseley,02/05/2002,hlowseleyoj@university.edu,323-945-7989,Los Angeles,CA,SO,PHYT
A00929419,Jo,Baitman,05/10/1996,jbaitmanok@university.edu,202-247-4759,Washington,DC,FR,WEB
A00814480,Mart,Neal,08/18/2002,mnealol@university.edu,814-121-5616,Erie,PA,GR,CRMJ
A00604817,Nanci,Kilbane,04/10/1999,nkilbaneom@university.edu,312-210-3391,Chicago,IL,GR,MEDA
A00700403,Zacharie,Millsom,11/26/2001,zmillsomon@university.edu,617-632-7523,Boston,MA,JR,PMPR
A00069258,Arlen,Lindenblatt,08/19/1995,alindenblattoo@university.edu,513-475-7755,Cincinnati,OH,JR,ARTH
A00057504,Keriann,Linforth,03/06/1997,klinforthop@university.edu,239-414-8532,Fort Myers,FL,SR,MSDM
A00809660,Kari,Pucknell,07/13/1996,kpucknelloq@university.edu,251-758-6874,Mobile,AL,JR,MKTG
A00459193,Shara,McCrohon,03/08/2001,smccrohonor@university.edu,754-809-9868,Pompano Beach,FL,SR,EDCI
A00490692,Rancell,Wasiel,11/27/2002,rwasielos@university.edu,573-323-6482,Jefferson City,MO,JR,SRVL
A00877437,Adelbert,Havill,12/23/2002,ahavillot@university.edu,786-761-6392,Miami,FL,SO,MGMT
A00197105,Knox,Syres,04/06/1997,ksyresou@university.edu,760-110-7537,San Diego,CA,GR,PETE
A00134624,Waldon,Ivachyov,02/22/1997,wivachyovov@university.edu,304-521-8756,Huntington,WV,GR,MRCH
A00172187,Dante,Ashingden,09/20/2002,dashingdenow@university.edu,806-887-2632,Lubbock,TX,SO,LATN
A00631280,Gordy,Goodwell,10/28/1998,ggoodwellox@university.edu,972-637-4117,Dallas,TX,SR,SALM
A00503882,Wilt,Bothams,08/30/1998,wbothamsoy@university.edu,916-701-8818,Sacramento,CA,JR,CDIS
A00654848,Rutledge,Oxer,09/29/2001,roxeroz@university.edu,614-746-2103,Columbus,OH,JR,JRSM
A00583729,Byram,Humburton,09/16/1997,bhumburtonp0@university.edu,202-141-7675,Washington,DC,GR,EDU
A00368871,Kaitlin,Cullimore,05/06/2000,kcullimorep1@university.edu,662-724-7985,Columbus,MS,SO,UNIV
A00118245,Terrie,Clears,12/26/1998,tclearsp2@university.edu,954-445-3586,Miami,FL,FR,SOWK
A00530417,Merilee,Mitie,05/25/1995,mmitiep3@university.edu,202-550-0456,Washington,DC,SO,PHYT
A00733706,Mariana,Brehat,12/27/1990,mbrehatp4@university.edu,304-637-4115,Charleston,WV,GR,AFAM
A00870594,Yvor,Kluge,02/04/1997,yklugep5@university.edu,205-643-6317,Tuscaloosa,AL,FR,CEE
A00962280,Shannan,Whitewood,09/05/1997,swhitewoodp6@university.edu,503-247-0398,Salem,OR,FR,CDST
A00509625,Barri,Benning,10/24/2001,bbenningp7@university.edu,206-537-0874,Seattle,WA,JR,MCOM
A00669421,Brande,Commuzzo,06/14/2002,bcommuzzop8@university.edu,512-536-3152,Austin,TX,JR,PUBR
A00096872,Harriette,Giles,04/29/1996,hgilesp9@university.edu,513-681-9988,Cincinnati,OH,SR,BSTA
A00041108,Rosaline,Newcome,02/27/1996,rnewcomepa@university.edu,775-547-0629,Carson City,NV,JR,GEOS
A00645555,Zak,Stow,08/06/1996,zstowpb@university.edu,217-776-2139,Springfield,IL,JR,SOC
A00447318,Fraser,Witherbed,05/09/2001,fwitherbedpc@university.edu,571-539-0117,Reston,VA,FR,LIST
A00786150,Lib,Pritchett,01/07/2001,lpritchettpd@university.edu,562-273-2310,Long Beach,CA,JR,ASTR
A00213708,Verile,Crew,08/08/1996,vcrewpe@university.edu,574-324-5340,South Bend,IN,SO,GRAD
A00613175,Mirna,Aspinal,04/16/1999,maspinalpf@university.edu,972-550-8385,Dallas,TX,SR,HPSS
A00159991,Brianne,Andreou,03/12/1998,bandreoupg@university.edu,702-334-0252,North Las Vegas,NV,FR,PBRL
A00183740,Aubrette,Gellion,05/28/2000,agellionph@university.edu,801-621-3037,Sandy,UT,SO,FNCE
A00625289,Merrili,Minshull,10/23/2002,mminshullpi@university.edu,816-524-0174,Kansas City,MO,SR,EDU
A00181522,Quintina,D'Aeth,08/21/1999,qdaethpj@university.edu,405-955-0599,Oklahoma City,OK,SR,ENGR
A00016838,Dore,Audibert,03/01/1998,daudibertpk@university.edu,513-676-7347,Cincinnati,OH,SO,PMPR
A00602611,Kirsteni,Groucutt,05/29/1998,kgroucuttpl@university.edu,304-770-4253,Huntington,WV,SR,MSCI
A00743975,Norene,Padwick,02/04/1997,npadwickpm@university.edu,630-433-2588,Chicago,IL,JR,PETE
A00584995,Liza,Brigginshaw,02/11/2001,lbrigginshawpn@university.edu,661-957-1550,Bakersfield,CA,GR,DHYG
A00503734,Consolata,Fowgies,08/26/1995,cfowgiespo@university.edu,310-549-2073,Long Beach,CA,GR,AGRI
A00409722,Sholom,Booler,11/12/1999,sboolerpp@university.edu,571-823-0826,Dulles,VA,GR,GSLD
A00745057,Matty,Tweedie,04/13/1999,mtweediepq@university.edu,843-990-6812,Myrtle Beach,SC,JR,TELC
A00796218,Carolyne,Wawer,04/29/2002,cwawerpr@university.edu,941-830-0115,Sarasota,FL,FR,SOWK
A00947146,Carson,Eglise,07/07/1995,cegliseps@university.edu,210-496-1964,San Antonio,TX,SR,CPSC
A00316338,Beryle,Waddicor,11/17/1998,bwaddicorpt@university.edu,970-272-3528,Fort Collins,CO,SR,MKTG
A00950977,Ellerey,Voisey,12/30/2000,evoiseypu@university.edu,212-642-2681,New York City,NY,GR,NTFD
A00545709,Calhoun,Arnolds,04/14/1997,carnoldspv@university.edu,419-310-9702,Toledo,OH,FR,EXCH
A00759803,Hendrika,Weinberg,04/22/2000,hweinbergpw@university.edu,209-535-3031,Stockton,CA,SO,ENGR
A00586530,Vickie,McClay,11/11/2002,vmcclaypx@university.edu,937-339-6251,Dayton,OH,SO,READ
A00090106,Fredelia,Lomas,01/04/1999,flomaspy@university.edu,310-779-8516,Long Beach,CA,GR,ELPA
A00567591,Eudora,Austick,11/24/1998,eaustickpz@university.edu,651-936-8108,Saint Paul,MN,SO,BUSN
A00890860,Cammy,Bengoechea,04/21/1997,cbengoecheaq0@university.edu,402-948-5446,Omaha,NE,GR,COBH
A00732363,Rori,Gonzalvo,03/17/1999,rgonzalvoq1@university.edu,540-389-4806,Fredericksburg,VA,GR,EDAD
A00248522,Norton,Costy,09/24/2001,ncostyq2@university.edu,401-886-5265,Providence,RI,SR,EDCI
A00679601,Codie,Boyer,08/18/1998,cboyerq3@university.edu,719-588-7011,Colorado Springs,CO,FR,PMGT
A00910272,Paulie,Ponter,11/12/1998,pponterq4@university.edu,205-179-7916,Birmingham,AL,JR,PMPR
A00693348,Sarette,Bevir,06/12/1998,sbevirq5@university.edu,419-549-4563,Lima,OH,GR,FNCE
A00459938,Fitz,Yurenin,05/05/1996,fyureninq6@university.edu,727-396-6128,Saint Petersburg,FL,FR,SOCI
A00820422,Wash,Jeanneau,04/07/1995,wjeanneauq7@university.edu,706-552-4454,Columbus,GA,FR,EDFN
A00376596,Guss,Korneev,08/31/1996,gkorneevq8@university.edu,502-611-9045,Louisville,KY,FR,EXCH
A00315181,Stephani,Cardwell,11/02/1999,scardwellq9@university.edu,321-304-6685,Orlando,FL,JR,STAT
A00871168,Constancia,Adney,12/20/1995,cadneyqa@university.edu,801-369-8501,Ogden,UT,GR,ENVH
A00617772,Lauritz,Gogarty,03/17/1995,lgogartyqb@university.edu,818-186-3390,Los Angeles,CA,FR,BSTA
A00817620,Rozelle,Filochov,11/28/1997,rfilochovqc@university.edu,408-654-1430,San Jose,CA,JR,HSRV
A00512491,Reinhold,Codd,04/01/2002,rcoddqd@university.edu,402-620-2145,Lincoln,NE,JR,PHYT
A00151752,Jeno,Gregan,06/27/2000,jgreganqe@university.edu,205-663-0296,Birmingham,AL,GR,CITC
A00179006,Fionna,Kuhnke,09/15/2002,fkuhnkeqf@university.edu,412-396-1359,Pittsburgh,PA,JR,POLS
A00559475,Francklyn,Ghio,05/26/1999,fghioqg@university.edu,415-201-0856,San Francisco,CA,JR,GSLD
